0.300040	8.47500
0.300660	-0.48424
0.301280	-1.74669
0.301900	3.19960
0.302520	-2.55635
0.303140	7.88440
0.303760	-1.15345
0.304380	-0.29042
0.305000	1.81676
0.305620	-0.46945
0.306240	1.07281
0.306860	1.68241
0.307480	1.03316
0.308100	0.207927
0.308720	0.586743
0.309340	0.434923
0.309960	0.251685
0.310580	0.483328
0.311200	0.149732
0.311820	0.265352
0.312440	0.381626
0.313060	0.310565
0.313680	0.256106
0.314300	0.613162
0.314920	0.264987
0.315540	0.513467
0.316160	0.304392
0.316780	0.389120
0.317400	0.657128
0.318020	0.799854
0.318640	0.430338
0.319260	0.430994
0.319880	0.434330
0.320500	0.416765
0.321120	0.242787
0.321740	0.295907
0.322360	0.358559
0.322980	0.531680
0.323600	0.557273
0.324220	0.483223
0.324840	0.339406
0.325460	0.362778
0.326080	0.409495
0.326700	0.371466
0.327320	0.349127
0.327940	0.565122
0.328560	0.565863
0.329180	0.528887
0.329800	0.423015
0.330420	0.361735
0.331040	0.553782
0.331660	0.308813
0.332280	0.366633
0.332900	0.396705
0.333520	0.380129
0.334140	0.446367
0.334760	0.469250
0.335380	0.386253
0.336000	0.430878
0.336620	0.317993
0.337240	0.322458
0.337860	0.460454
0.338480	0.391784
0.339100	0.441386
0.339720	0.370139
0.340340	0.424114
0.340960	0.425615
0.341580	0.485305
0.342200	0.476873
0.342820	0.393829
0.343440	0.479176
0.344060	0.375179
0.344680	0.361777
0.345300	0.545963
0.345920	0.549019
0.346540	0.317365
0.347160	0.434984
0.347780	0.428145
0.348400	0.353943
0.349020	0.348169
0.349640	0.382910
0.350260	0.499257
0.350880	0.496963
0.351500	0.493736
0.352120	0.501538
0.352740	0.469494
0.353360	0.474629
0.353980	0.506850
0.354600	0.476192
0.355220	0.509137
0.355840	0.478898
0.356460	0.446689
0.357080	0.419022
0.357700	0.433616
0.358320	0.362803
0.358940	0.519616
0.359560	0.520136
0.360180	0.441237
0.360800	0.460456
0.361420	0.496819
0.362040	0.416841
0.362660	0.562891
0.363280	0.495356
0.363900	0.507194
0.364520	0.384211
0.365140	0.517081
0.365760	0.529366
0.366380	0.527207
0.367000	0.501828
0.367620	0.498256
0.368240	0.465164
0.368860	0.486550
0.369480	0.546408
0.370100	0.488288
0.370720	0.499287
0.371340	0.505273
0.371960	0.445228
0.372580	0.468061
0.373200	0.470121
0.373820	0.424383
0.374440	0.455329
0.375060	0.455164
0.375680	0.495776
0.376300	0.479208
0.376920	0.525395
0.377540	0.498510
0.378160	0.468829
0.378780	0.452440
0.379400	0.473503
0.380020	0.440627
0.380640	0.465956
0.381260	0.434935
0.381880	0.379580
0.382500	0.345221
0.383120	0.384801
0.383740	0.376157
0.384360	0.430832
0.384980	0.416719
0.385600	0.387958
0.386220	0.407863
0.386840	0.385929
0.387460	0.399702
0.388080	0.376889
0.388700	0.500725
0.389320	0.508712
0.389940	0.517745
0.390560	0.481803
0.391180	0.514181
0.391800	0.491960
0.392420	0.462124
0.393040	0.434070
0.393660	0.531678
0.394280	0.472352
0.394900	0.513723
0.395520	0.544885
0.396140	0.487690
0.396760	0.522610
0.397380	0.527043
0.398000	0.542770
0.398620	0.534793
0.399240	0.538805
0.399860	0.540533
0.400480	0.559964
0.401100	0.546616
0.401720	0.556443
0.402340	0.548283
0.402960	0.534966
0.403580	0.546727
0.404200	0.549676
0.404820	0.490042
0.405440	0.549343
0.406060	0.526376
0.406680	0.536726
0.407300	0.527862
0.407920	0.572412
0.408540	0.584821
0.409160	0.603513
0.409780	0.596270
0.410400	0.591769
0.411020	0.574592
0.411640	0.591636
0.412260	0.596057
0.412880	0.569367
0.413500	0.554618
0.414120	0.564811
0.414740	0.557988
0.415360	0.568001
0.415980	0.555683
0.416600	0.572137
0.417220	0.568534
0.417840	0.570686
0.418460	0.568585
0.419080	0.552440
0.419700	0.515633
0.420320	0.573035
0.420940	0.572935
0.421560	0.575181
0.422180	0.583999
0.422800	0.569101
0.423420	0.581492
0.424040	0.566303
0.424660	0.594411
0.425280	0.570611
0.425900	0.576591
0.426520	0.609975
0.427140	0.567789
0.427760	0.592978
0.428380	0.575354
0.429000	0.570107
0.429620	0.560369
0.430240	0.513756
0.430860	0.513675
0.431480	0.587795
0.432100	0.604057
0.432720	0.576627
0.433340	0.638263
0.433960	0.636145
0.434580	0.632318
0.435200	0.612446
0.435820	0.621290
0.436440	0.619670
0.437060	0.615197
0.437680	0.596953
0.438300	0.575079
0.438920	0.600907
0.439540	0.613236
0.440160	0.616222
0.440780	0.603034
0.441400	0.646200
0.442020	0.643643
0.442640	0.638495
0.443260	0.617245
0.443880	0.641712
0.444500	0.643943
0.445120	0.654498
0.445740	0.635970
0.446360	0.649986
0.446980	0.666212
0.447600	0.670389
0.448220	0.667547
0.448840	0.663437
0.449460	0.651188
0.450080	0.673745
0.450700	0.677104
0.451320	0.665491
0.451940	0.663739
0.452560	0.646326
0.453180	0.656314
0.453800	0.662943
0.454420	0.677941
0.455040	0.674969
0.455660	0.683399
0.456280	0.676476
0.456900	0.676875
0.457520	0.682430
0.458140	0.665111
0.458760	0.667374
0.459380	0.671541
0.460000	0.667933
0.460620	0.684401
0.461240	0.681064
0.461860	0.687981
0.462480	0.684805
0.463100	0.696129
0.463720	0.688827
0.464340	0.686429
0.464960	0.680129
0.465580	0.689560
0.466200	0.685365
0.466820	0.677435
0.467440	0.696188
0.468060	0.687121
0.468680	0.678065
0.469300	0.693584
0.469920	0.695246
0.470540	0.688315
0.471160	0.699650
0.471780	0.693949
0.472400	0.710940
0.473020	0.690624
0.473640	0.693999
0.474260	0.719928
0.474880	0.723656
0.475500	0.703068
0.476120	0.718265
0.476740	0.699683
0.477360	0.732019
0.477980	0.735782
0.478600	0.723355
0.479220	0.726613
0.479840	0.720919
0.480460	0.726685
0.481080	0.712090
0.481700	0.719596
0.482320	0.720242
0.482940	0.733688
0.483560	0.721411
0.484180	0.715699
0.484800	0.733145
0.485420	0.745167
0.486040	0.776771
0.486660	0.771891
0.487280	0.724254
0.487900	0.752088
0.488520	0.737251
0.489140	0.744556
0.489760	0.755513
0.490380	0.736186
0.491000	0.721619
0.491620	0.746474
0.492240	0.728396
0.492860	0.749630
0.493480	0.751323
0.494100	0.756969
0.494720	0.752878
0.495340	0.756651
0.495960	0.755133
0.496580	0.762526
0.497200	0.756599
0.497820	0.761444
0.498440	0.737273
0.499060	0.755600
0.499680	0.753233
0.500300	0.736348
0.500920	0.747916
0.501540	0.736495
0.502160	0.748540
0.502780	0.754902
0.503400	0.756920
0.504020	0.745002
0.504640	0.773779
0.505260	0.769539
0.505880	0.769423
0.506500	0.766685
0.507120	0.762126
0.507740	0.755543
0.508360	0.760325
0.508980	0.775359
0.509600	0.772591
0.510220	0.779938
0.510840	0.765535
0.511460	0.776684
0.512080	0.774478
0.512700	0.776373
0.513320	0.772243
0.513940	0.762521
0.514560	0.756065
0.515180	0.760897
0.515800	0.782607
0.516420	0.741729
0.517040	0.724226
0.517660	0.773992
0.518280	0.734930
0.518900	0.783001
0.519520	0.770901
0.520140	0.811430
0.520760	0.782759
0.521380	0.788109
0.522000	0.797126
0.522620	0.798610
0.523240	0.793804
0.523860	0.820241
0.524480	0.815723
0.525100	0.797089
0.525720	0.811731
0.526340	0.784009
0.526960	0.796950
0.527580	0.816887
0.528200	0.796316
0.528820	0.828810
0.529440	0.824118
0.530060	0.801387
0.530680	0.833796
0.531300	0.834908
0.531920	0.835719
0.532540	0.817740
0.533160	0.845430
0.533780	0.839599
0.534400	0.827027
0.535020	0.821342
0.535640	0.842699
0.536260	0.840561
0.536880	0.822668
0.537500	0.842274
0.538120	0.839357
0.538740	0.855065
0.539360	0.823653
0.539980	0.823536
0.540600	0.826663
0.541220	0.843186
0.541840	0.859185
0.542460	0.848788
0.543080	0.846658
0.543700	0.848125
0.544320	0.866741
0.544940	0.861858
0.545560	0.858263
0.546180	0.851876
0.546800	0.855381
0.547420	0.856519
0.548040	0.871690
0.548660	0.869452
0.549280	0.865141
0.549900	0.859437
0.550520	0.849402
0.551140	0.840424
0.551760	0.866029
0.552380	0.857972
0.553000	0.860304
0.553620	0.873830
0.554240	0.861762
0.554860	0.869033
0.555480	0.860289
0.556100	0.874762
0.556720	0.878869
0.557340	0.882255
0.557960	0.850225
0.558580	0.865077
0.559200	0.874063
0.559820	0.894743
0.560440	0.907165
0.561060	0.873590
0.561680	0.946146
0.562300	0.859951
0.562920	0.910436
0.563540	0.894393
0.564160	0.832242
0.564780	0.867224
0.565400	0.876805
0.566020	0.841100
0.566640	0.717938
0.567260	0.986255
0.567880	0.970362
0.568500	0.808413
0.569120	0.686200
0.569740	0.605779
0.570100	0.928416
0.570720	0.906701
0.571340	0.915501
0.571960	0.935821
0.572580	0.932573
0.573200	0.915398
0.573820	0.911475
0.574440	0.930478
0.575060	0.927232
0.575680	0.895550
0.576300	0.923679
0.576920	0.940816
0.577540	0.943359
0.578160	0.933778
0.578780	0.953701
0.579400	0.948799
0.580020	0.945164
0.580640	0.961622
0.581260	0.931790
0.581880	0.961436
0.582500	0.978412
0.583120	0.959157
0.583740	0.966025
0.584360	0.975968
0.584980	0.954994
0.585600	0.982685
0.586220	0.946936
0.586840	0.957805
0.587460	0.972820
0.588080	0.959796
0.588700	0.992287
0.589320	0.987431
0.589940	0.979800
0.590560	0.974866
0.591180	0.970194
0.591800	0.960755
0.592420	0.997266
0.593040	0.996481
0.593660	0.986176
0.594280	1.00898
0.594900	0.975737
0.595520	0.963507
0.596140	0.986493
0.596760	1.01206
0.597380	0.968891
0.598000	1.00868
0.598620	1.00274
0.599240	1.01073
0.599860	1.01306
0.600480	1.02852
0.601100	1.00360
0.601720	0.988304
0.602340	0.974823
0.602960	0.990977
0.603580	1.01281
0.604200	1.00428
0.604820	1.03724
0.605440	1.00475
0.606060	1.02235
0.606680	1.00038
0.607300	1.01329
0.607920	0.998002
0.608540	1.01287
0.609160	1.01607
0.609780	1.01839
0.610400	1.01792
0.611020	1.01571
0.611640	1.03271
0.612260	1.00697
0.612880	1.04653
0.613500	1.04607
0.614120	1.01880
0.614740	1.04126
0.615360	1.04152
0.615980	1.01476
0.616600	1.03143
0.617220	1.01860
0.617840	1.06593
0.618460	1.06846
0.619080	1.06963
0.619700	1.05516
0.620320	1.04978
0.620940	1.05319
0.621560	1.02287
0.622180	1.04930
0.622800	1.04821
0.623420	1.05121
0.624040	1.06609
0.624660	1.04508
0.625280	1.03890
0.625900	1.05573
0.626520	1.05806
0.627140	1.07043
0.627760	1.09653
0.628380	1.09163
0.629000	1.08387
0.629620	1.07578
0.630240	1.05514
0.630860	1.07504
0.631480	1.07494
0.632100	1.05837
0.632720	1.09209
0.633340	1.06190
0.633960	1.08224
0.634580	1.06611
0.635200	1.08660
0.635820	1.10256
0.636440	1.07185
0.637060	1.10730
0.637680	1.10457
0.638300	1.08201
0.638920	1.11287
0.639540	1.08757
0.640160	1.09491
0.640780	1.06547
0.641400	1.09412
0.642020	1.11150
0.642640	1.13734
0.643260	1.11351
0.643880	1.11789
0.644500	1.12347
0.645120	1.11078
0.645740	1.10842
0.646360	1.10600
0.646980	1.11736
0.647600	1.12571
0.648220	1.13274
0.648840	1.13184
0.649460	1.11552
0.650080	1.12372
0.650700	1.13105
0.651320	1.15312
0.651940	1.13198
0.652560	1.13023
0.653180	1.14740
0.653800	1.14852
0.654420	1.14296
0.655040	1.16241
0.655660	1.15497
0.656280	1.15269
0.656900	1.19953
0.657520	1.14678
0.658140	1.14812
0.658760	1.13426
0.659380	1.12797
0.660000	1.14588
0.660620	1.16981
0.661240	1.16655
0.661860	1.17647
0.662480	1.15786
0.663100	1.15721
0.663720	1.17218
0.664340	1.15886
0.664960	1.16648
0.665580	1.16736
0.666200	1.15682
0.666820	1.16613
0.667440	1.17172
0.668060	1.15586
0.668680	1.19059
0.669300	1.16895
0.669920	1.16982
0.670540	1.17542
0.671160	1.18809
0.671780	1.17305
0.672400	1.18101
0.673020	1.19437
0.673640	1.18592
0.674260	1.19510
0.674880	1.17294
0.675500	1.18638
0.676120	1.19982
0.676740	1.18506
0.677360	1.19808
0.677980	1.18933
0.678600	1.18885
0.679220	1.20776
0.679840	1.18328
0.680460	1.19133
0.681080	1.21398
0.681700	1.20731
0.682320	1.20991
0.682940	1.21276
0.683560	1.20806
0.684180	1.20835
0.684800	1.22411
0.685420	1.21821
0.686040	1.21720
0.686660	1.26629
0.687280	1.25668
0.687900	1.21214
0.688520	1.24012
0.689140	1.26860
0.689760	1.24048
0.690380	1.22151
0.691000	1.22524
0.691620	1.22244
