# DATE = 2025-03-12
# PIPE_VER = 1.17.1
# PMAP = jwst_1322.pmap
# STANDARD_STAR = SNAP-2
# 
# Wavelength (microns), arbitrary reflectance, uncertainty
0.702500 0.540112 0.019310
0.707500 0.555090 0.009050
0.712500 0.548488 0.007669
0.717500 0.534513 0.012708
0.722500 0.562036 0.005332
0.727500 0.551097 0.004490
0.732500 0.562290 0.005151
0.737500 0.573971 0.007540
0.742500 0.576810 0.021288
0.747500 0.591226 0.015686
0.752500 0.597074 0.014657
0.757500 0.594148 0.005714
0.762500 0.597558 0.006034
0.767500 0.630867 0.006439
0.772500 0.624436 0.011983
0.777500 0.621113 0.009858
0.782500 0.625319 0.008236
0.787500 0.622134 0.012821
0.792500 0.617646 0.005744
0.797500 0.624022 0.003920
0.802500 0.624334 0.006270
0.807500 0.624730 0.008602
0.812500 0.631831 0.006621
0.817500 0.655783 0.004033
0.822500 0.672654 0.004929
0.827500 0.685538 0.005270
0.832500 0.687981 0.003401
0.837500 0.694170 0.003644
0.842500 0.693222 0.008995
0.847500 0.689922 0.010222
0.852500 0.694528 0.003988
0.857500 0.701680 0.004056
0.862500 0.706236 0.005158
0.867500 0.709574 0.003732
0.872500 0.716125 0.006111
0.877500 0.718532 0.007063
0.882500 0.723546 0.011549
0.887500 0.726373 0.007074
0.892500 0.738221 0.010884
0.897500 0.741603 0.007685
0.902500 0.748522 0.013457
0.907500 0.748063 0.013366
0.912500 0.752458 0.012378
0.917500 0.755723 0.010660
0.922500 0.763316 0.012370
0.927500 0.766417 0.010164
0.932500 0.770020 0.007451
0.937500 0.775475 0.005594
0.942500 0.778774 0.006462
0.947500 0.781419 0.005252
0.952500 0.793822 0.007827
0.957500 0.800902 0.010699
0.962500 0.802323 0.007953
0.967500 0.809768 0.008682
0.972500 0.805808 0.004869
0.977500 0.814799 0.003740
0.982500 0.824609 0.004575
0.987500 0.830860 0.005100
0.992500 0.836904 0.006164
0.997500 0.835131 0.005613
1.002500 0.835791 0.005658
1.007500 0.837980 0.006180
1.012500 0.840980 0.005768
1.017500 0.842374 0.006338
1.022500 0.844655 0.004724
1.027500 0.844789 0.005365
1.032500 0.854857 0.004734
1.037500 0.864604 0.004862
1.042500 0.861860 0.005522
1.047500 0.862619 0.005144
1.052500 0.859758 0.004889
1.057500 0.865286 0.007211
1.062500 0.869876 0.006408
1.067500 0.874291 0.003192
1.072500 0.876198 0.002974
1.077500 0.881846 0.005470
1.082500 0.893088 0.008393
1.087500 0.898316 0.006321
1.092500 0.897429 0.004381
1.097500 0.901535 0.005042
1.102500 0.901917 0.005766
1.107500 0.907288 0.003901
1.112500 0.918240 0.004845
1.117500 0.926630 0.005697
1.122500 0.926101 0.003837
1.127500 0.930094 0.004974
1.132500 0.931241 0.004951
1.137500 0.931732 0.005278
1.142500 0.938761 0.007542
1.147500 0.946038 0.008069
1.152500 0.944323 0.008172
1.157500 0.944221 0.008477
1.162500 0.949869 0.005499
1.167500 0.954691 0.006852
1.172500 0.956166 0.006237
1.177500 0.961384 0.005592
1.182500 0.968602 0.006743
1.187500 0.964856 0.006656
1.192500 0.971451 0.007234
1.197500 0.970480 0.006826
1.202500 0.971347 0.006913
1.207500 0.973798 0.007203
1.212500 0.979064 0.007532
1.217500 0.980299 0.009872
1.222500 0.974120 0.010918
1.227500 0.983525 0.016129
1.232500 0.986079 0.008622
1.237500 0.990491 0.005026
1.242500 0.988634 0.005475
1.247500 0.988069 0.005679
1.252500 0.992356 0.006488
1.257500 0.987036 0.006068
1.262500 0.994060 0.008048
1.267500 0.996546 0.004142
1.272500 0.994047 0.004465
1.277500 1.002587 0.009270
1.282500 1.009460 0.010164
1.287500 1.005612 0.006158
1.292500 1.002829 0.006994
1.297500 1.008423 0.006151
1.302500 1.014111 0.005492
1.307500 1.023591 0.006156
1.312500 1.035456 0.005275
1.317500 1.032427 0.004583
1.322500 1.035928 0.004957
1.327500 1.030463 0.017132
1.332500 1.029775 0.011570
1.337500 1.044913 0.015596
1.342500 1.042559 0.010548
1.347500 1.046373 0.009604
1.352500 1.049879 0.007044
1.357500 1.048803 0.008392
1.362500 1.056084 0.007951
1.367500 1.048881 0.005073
1.372500 1.053431 0.005647
1.377500 1.051118 0.006901
1.382500 1.052977 0.011365
1.387500 1.043758 0.009778
1.392500 1.052615 0.014115
1.397500 1.055627 0.015001
1.402500 1.055179 0.012567
1.407500 1.051315 0.016823
1.412500 1.057156 0.016579
1.417500 1.053610 0.010723
1.422500 1.054230 0.010374
1.427500 1.061636 0.009727
1.432500 1.062132 0.011567
1.437500 1.060337 0.012679
1.442500 1.051256 0.010888
1.447500 1.046872 0.011839
1.452500 1.046313 0.011877
1.457500 1.044885 0.008619
1.462500 1.041710 0.005843
1.467500 1.047088 0.007740
1.472500 1.051892 0.009289
1.477500 1.043685 0.010534
1.482500 1.040193 0.007401
1.487500 1.038468 0.007744
1.492500 1.035765 0.007383
1.497500 1.046550 0.010481
1.502500 1.046115 0.009517
1.507500 1.047547 0.011358
1.512500 1.049795 0.010519
1.517500 1.039076 0.008674
1.522500 1.038079 0.005219
1.527500 1.046494 0.006916
1.532500 1.037213 0.005666
1.537500 1.045769 0.006217
1.542500 1.039037 0.006815
1.547500 1.036265 0.008483
1.552500 1.045357 0.009596
1.557500 1.050653 0.010184
1.562500 1.053818 0.013604
1.567500 1.056226 0.016348
1.572500 1.057500 0.013088
1.577500 1.051337 0.009972
1.582500 1.051288 0.011313
1.587500 1.054651 0.016340
1.592500 1.055409 0.013483
1.597500 1.044239 0.005363
1.602500 1.047804 0.008382
1.607500 1.051883 0.011839
1.612500 1.055313 0.011657
1.617500 1.057559 0.010029
1.622500 1.060139 0.011627
1.627500 1.058507 0.006700
1.632500 1.064215 0.009530
1.637500 1.071264 0.011428
1.642500 1.073676 0.012483
1.647500 1.079633 0.013325
1.652500 1.073773 0.011752
1.657500 1.072887 0.010795
1.662500 1.077122 0.013778
1.667500 1.089881 0.015844
1.672500 1.095096 0.014800
1.677500 1.098934 0.015855
1.682500 1.096343 0.012561
1.687500 1.097173 0.010174
1.692500 1.102578 0.008938
1.697500 1.111842 0.011336
1.702500 1.109335 0.015929
1.707500 1.117856 0.017658
1.712500 1.115459 0.012705
1.717500 1.108807 0.008103
1.722500 1.104885 0.017142
1.727500 1.114252 0.023613
1.732500 1.113918 0.018543
1.737500 1.103731 0.007574
1.742500 1.104327 0.013550
1.747500 1.110650 0.013030
1.752500 1.106387 0.007804
1.757500 1.102624 0.010066
1.762500 1.100472 0.018328
1.767500 1.108879 0.018168
1.772500 1.109424 0.019550
1.777500 1.105236 0.012426
1.782500 1.110515 0.008903
1.787500 1.122662 0.010068
1.792500 1.122040 0.008078
1.797500 1.120450 0.006187
1.802500 1.115679 0.011801
1.807500 1.127074 0.012144
1.812500 1.131958 0.009143
1.817500 1.119573 0.017256
1.822500 1.121303 0.016026
1.827500 1.119110 0.016530
1.832500 1.116075 0.013247
1.837500 1.103225 0.005664
1.842500 1.108009 0.009838
1.847500 1.132821 0.022703
