# DATE = 2025-03-12
# PIPE_VER = 1.17.1
# PMAP = jwst_1322.pmap
# STANDARD_STAR = SNAP-2
# 
# Wavelength (microns), arbitrary reflectance, uncertainty
0.702500 0.612972 0.010414
0.707500 0.618118 0.011458
0.712500 0.625909 0.004617
0.717500 0.626556 0.013774
0.722500 0.626549 0.012390
0.727500 0.632348 0.004287
0.732500 0.642394 0.013000
0.737500 0.649305 0.013042
0.742500 0.650210 0.012353
0.747500 0.662835 0.009854
0.752500 0.666802 0.011071
0.757500 0.672241 0.015377
0.762500 0.682224 0.011501
0.767500 0.685499 0.004776
0.772500 0.686967 0.004313
0.777500 0.705818 0.006257
0.782500 0.707842 0.010162
0.787500 0.705785 0.010201
0.792500 0.690041 0.007868
0.797500 0.682141 0.005986
0.802500 0.683169 0.008471
0.807500 0.723039 0.005473
0.812500 0.745019 0.006545
0.817500 0.752145 0.010533
0.822500 0.761325 0.006135
0.827500 0.755671 0.005239
0.832500 0.753639 0.005970
0.837500 0.756047 0.006665
0.842500 0.764073 0.004215
0.847500 0.760276 0.004072
0.852500 0.765050 0.007099
0.857500 0.771845 0.008042
0.862500 0.775089 0.010021
0.867500 0.783306 0.011382
0.872500 0.786591 0.004659
0.877500 0.809272 0.008079
0.882500 0.811337 0.005947
0.887500 0.819726 0.009096
0.892500 0.825186 0.005392
0.897500 0.828496 0.006321
0.902500 0.824371 0.006051
0.907500 0.823910 0.006505
0.912500 0.830457 0.006353
0.917500 0.832483 0.007512
0.922500 0.835685 0.006589
0.927500 0.838621 0.008047
0.932500 0.842741 0.005714
0.937500 0.854857 0.005221
0.942500 0.860634 0.007178
0.947500 0.865134 0.006932
0.952500 0.865866 0.006589
0.957500 0.872048 0.004980
0.962500 0.876080 0.006041
0.967500 0.883059 0.006825
0.972500 0.883979 0.007344
0.977500 0.892146 0.004987
0.982500 0.898396 0.004748
0.987500 0.904533 0.004651
0.992500 0.904220 0.004886
0.997500 0.905708 0.008579
1.002500 0.920001 0.007032
1.007500 0.922890 0.008334
1.012500 0.921509 0.008765
1.017500 0.920344 0.009703
1.022500 0.930240 0.009928
1.027500 0.928866 0.009613
1.032500 0.933335 0.009702
1.037500 0.936776 0.009175
1.042500 0.933805 0.009132
1.047500 0.938024 0.005742
1.052500 0.941342 0.005830
1.057500 0.943519 0.006182
1.062500 0.949202 0.006826
1.067500 0.947906 0.007573
1.072500 0.949942 0.008098
1.077500 0.949320 0.009050
1.082500 0.956295 0.006509
1.087500 0.965466 0.007249
1.092500 0.967808 0.005327
1.097500 0.977903 0.005088
1.102500 0.976996 0.008154
1.107500 0.977899 0.008742
1.112500 0.980176 0.011948
1.117500 0.988403 0.009824
1.122500 0.990150 0.008088
1.127500 0.993706 0.007397
1.132500 0.994462 0.008072
1.137500 0.993655 0.007246
1.142500 0.998797 0.008929
1.147500 1.005095 0.010879
1.152500 1.008050 0.013079
1.157500 1.007112 0.010654
1.162500 1.011956 0.008825
1.167500 1.008016 0.006552
1.172500 1.011782 0.006475
1.177500 1.018947 0.006406
1.182500 1.029286 0.008504
1.187500 1.030983 0.009071
1.192500 1.031088 0.007154
1.197500 1.028942 0.009211
1.202500 1.024723 0.008957
